id,archetype_id,archetype_name
4760,2,Latino First-Gen Striver
4761,2,Latino First-Gen Striver
4762,9,Hispanic On-Campus Transitioner
4763,1,Latina Commuter Caretaker
4764,2,Latino First-Gen Striver
4765,10,Continuing-Gen Cruiser
4766,6,White Residential Traditional
4767,5,Black Campus Connector
4768,6,White Residential Traditional
4769,1,Latina Commuter Caretaker
4770,10,Continuing-Gen Cruiser
4771,1,Latina Commuter Caretaker
4772,2,Latino First-Gen Striver
4773,9,Hispanic On-Campus Transitioner
4774,1,Latina Commuter Caretaker
4775,9,Hispanic On-Campus Transitioner
4776,3,Asian High-Pressure Achiever
4777,10,Continuing-Gen Cruiser
4778,6,White Residential Traditional
4779,10,Continuing-Gen Cruiser
4780,1,Latina Commuter Caretaker
4781,10,Continuing-Gen Cruiser
4782,2,Latino First-Gen Striver
4783,3,Asian High-Pressure Achiever
4784,8,Multiracial Bridge-Builder
4785,10,Continuing-Gen Cruiser
4786,7,White Commuter Working
4787,3,Asian High-Pressure Achiever
4788,10,Continuing-Gen Cruiser
4789,1,Latina Commuter Caretaker
4790,10,Continuing-Gen Cruiser
4791,6,White Residential Traditional
4792,5,Black Campus Connector
4793,1,Latina Commuter Caretaker
4794,8,Multiracial Bridge-Builder
4795,9,Hispanic On-Campus Transitioner
4796,10,Continuing-Gen Cruiser
4797,10,Continuing-Gen Cruiser
4798,10,Continuing-Gen Cruiser
4799,4,Asian First-Gen Navigator
4800,9,Hispanic On-Campus Transitioner
4801,3,Asian High-Pressure Achiever
4802,10,Continuing-Gen Cruiser
4803,1,Latina Commuter Caretaker
4804,1,Latina Commuter Caretaker
4805,10,Continuing-Gen Cruiser
4806,10,Continuing-Gen Cruiser
4807,1,Latina Commuter Caretaker
4808,2,Latino First-Gen Striver
4809,2,Latino First-Gen Striver
4810,10,Continuing-Gen Cruiser
4811,6,White Residential Traditional
4812,10,Continuing-Gen Cruiser
4813,10,Continuing-Gen Cruiser
4814,10,Continuing-Gen Cruiser
4815,10,Continuing-Gen Cruiser
4816,2,Latino First-Gen Striver
4817,7,White Commuter Working
4818,5,Black Campus Connector
4819,3,Asian High-Pressure Achiever
4820,1,Latina Commuter Caretaker
4821,10,Continuing-Gen Cruiser
4822,1,Latina Commuter Caretaker
4823,9,Hispanic On-Campus Transitioner
4824,2,Latino First-Gen Striver
4825,1,Latina Commuter Caretaker
4826,6,White Residential Traditional
4827,8,Multiracial Bridge-Builder
4828,9,Hispanic On-Campus Transitioner
4829,3,Asian High-Pressure Achiever
4830,9,Hispanic On-Campus Transitioner
4831,6,White Residential Traditional
4832,3,Asian High-Pressure Achiever
4833,8,Multiracial Bridge-Builder
4834,1,Latina Commuter Caretaker
4835,3,Asian High-Pressure Achiever
4836,10,Continuing-Gen Cruiser
4837,10,Continuing-Gen Cruiser
4838,10,Continuing-Gen Cruiser
4839,9,Hispanic On-Campus Transitioner
4840,3,Asian High-Pressure Achiever
4841,3,Asian High-Pressure Achiever
4842,3,Asian High-Pressure Achiever
4843,8,Multiracial Bridge-Builder
4844,10,Continuing-Gen Cruiser
4845,1,Latina Commuter Caretaker
4846,10,Continuing-Gen Cruiser
4847,1,Latina Commuter Caretaker
4848,10,Continuing-Gen Cruiser
4849,9,Hispanic On-Campus Transitioner
4850,8,Multiracial Bridge-Builder
4851,3,Asian High-Pressure Achiever
4852,8,Multiracial Bridge-Builder
4853,8,Multiracial Bridge-Builder
4854,7,White Commuter Working
4855,1,Latina Commuter Caretaker
4856,9,Hispanic On-Campus Transitioner
4857,10,Continuing-Gen Cruiser
4858,9,Hispanic On-Campus Transitioner
4859,6,White Residential Traditional
4860,2,Latino First-Gen Striver
4861,4,Asian First-Gen Navigator
4862,2,Latino First-Gen Striver
4863,3,Asian High-Pressure Achiever
4864,2,Latino First-Gen Striver
4865,3,Asian High-Pressure Achiever
4866,2,Latino First-Gen Striver
4867,8,Multiracial Bridge-Builder
4868,9,Hispanic On-Campus Transitioner
4869,10,Continuing-Gen Cruiser
4870,10,Continuing-Gen Cruiser
4871,10,Continuing-Gen Cruiser
4872,1,Latina Commuter Caretaker
4873,2,Latino First-Gen Striver
4874,9,Hispanic On-Campus Transitioner
4875,10,Continuing-Gen Cruiser
4876,1,Latina Commuter Caretaker
4877,3,Asian High-Pressure Achiever
4878,10,Continuing-Gen Cruiser
4879,6,White Residential Traditional
4880,10,Continuing-Gen Cruiser
4881,1,Latina Commuter Caretaker
4882,8,Multiracial Bridge-Builder
4883,1,Latina Commuter Caretaker
4884,9,Hispanic On-Campus Transitioner
4885,1,Latina Commuter Caretaker
4886,8,Multiracial Bridge-Builder
4887,7,White Commuter Working
4888,2,Latino First-Gen Striver
4889,10,Continuing-Gen Cruiser
4890,3,Asian High-Pressure Achiever
4891,2,Latino First-Gen Striver
4892,7,White Commuter Working
4893,1,Latina Commuter Caretaker
4894,6,White Residential Traditional
4895,5,Black Campus Connector
4896,10,Continuing-Gen Cruiser
4897,3,Asian High-Pressure Achiever
4898,9,Hispanic On-Campus Transitioner
4899,10,Continuing-Gen Cruiser
4900,2,Latino First-Gen Striver
4901,6,White Residential Traditional
4902,10,Continuing-Gen Cruiser
4903,10,Continuing-Gen Cruiser
4904,10,Continuing-Gen Cruiser
4905,8,Multiracial Bridge-Builder
4906,10,Continuing-Gen Cruiser
4907,10,Continuing-Gen Cruiser
4908,1,Latina Commuter Caretaker
4909,2,Latino First-Gen Striver
4910,8,Multiracial Bridge-Builder
4911,8,Multiracial Bridge-Builder
4912,6,White Residential Traditional
4913,10,Continuing-Gen Cruiser
4914,2,Latino First-Gen Striver
4915,9,Hispanic On-Campus Transitioner
4916,1,Latina Commuter Caretaker
4917,1,Latina Commuter Caretaker
4918,10,Continuing-Gen Cruiser
4919,2,Latino First-Gen Striver
4920,3,Asian High-Pressure Achiever
4921,9,Hispanic On-Campus Transitioner
4922,2,Latino First-Gen Striver
4923,9,Hispanic On-Campus Transitioner
4924,10,Continuing-Gen Cruiser
4925,10,Continuing-Gen Cruiser
4926,2,Latino First-Gen Striver
4927,3,Asian High-Pressure Achiever
4928,10,Continuing-Gen Cruiser
4929,2,Latino First-Gen Striver
4930,3,Asian High-Pressure Achiever
4931,10,Continuing-Gen Cruiser
4932,2,Latino First-Gen Striver
4933,1,Latina Commuter Caretaker
4934,5,Black Campus Connector
4935,10,Continuing-Gen Cruiser
4936,1,Latina Commuter Caretaker
4937,1,Latina Commuter Caretaker
4938,10,Continuing-Gen Cruiser
4939,3,Asian High-Pressure Achiever
4940,1,Latina Commuter Caretaker
4941,6,White Residential Traditional
4942,8,Multiracial Bridge-Builder
4943,1,Latina Commuter Caretaker
4944,8,Multiracial Bridge-Builder
4945,8,Multiracial Bridge-Builder
4946,5,Black Campus Connector
4947,9,Hispanic On-Campus Transitioner
4948,6,White Residential Traditional
4949,8,Multiracial Bridge-Builder
4950,6,White Residential Traditional
4951,10,Continuing-Gen Cruiser
4952,3,Asian High-Pressure Achiever
4953,5,Black Campus Connector
4954,1,Latina Commuter Caretaker
4955,1,Latina Commuter Caretaker
4956,5,Black Campus Connector
4957,1,Latina Commuter Caretaker
4958,4,Asian First-Gen Navigator
4959,9,Hispanic On-Campus Transitioner
4960,10,Continuing-Gen Cruiser
4961,2,Latino First-Gen Striver
4962,2,Latino First-Gen Striver
4963,1,Latina Commuter Caretaker
4964,1,Latina Commuter Caretaker
4965,9,Hispanic On-Campus Transitioner
4966,4,Asian First-Gen Navigator
4967,1,Latina Commuter Caretaker
4968,9,Hispanic On-Campus Transitioner
4969,1,Latina Commuter Caretaker
4970,3,Asian High-Pressure Achiever
4971,2,Latino First-Gen Striver
4972,10,Continuing-Gen Cruiser
4973,1,Latina Commuter Caretaker
4974,2,Latino First-Gen Striver
4975,10,Continuing-Gen Cruiser
4976,3,Asian High-Pressure Achiever
4977,8,Multiracial Bridge-Builder
4978,9,Hispanic On-Campus Transitioner
4979,2,Latino First-Gen Striver
4980,1,Latina Commuter Caretaker
4981,5,Black Campus Connector
4982,6,White Residential Traditional
4983,1,Latina Commuter Caretaker
4984,5,Black Campus Connector
4985,1,Latina Commuter Caretaker
4986,6,White Residential Traditional
4987,10,Continuing-Gen Cruiser
4988,7,White Commuter Working
4989,1,Latina Commuter Caretaker
4990,1,Latina Commuter Caretaker
4991,1,Latina Commuter Caretaker
4992,10,Continuing-Gen Cruiser
4993,9,Hispanic On-Campus Transitioner
4994,7,White Commuter Working
4995,10,Continuing-Gen Cruiser
4996,7,White Commuter Working
4997,3,Asian High-Pressure Achiever
4998,4,Asian First-Gen Navigator
4999,1,Latina Commuter Caretaker
5000,10,Continuing-Gen Cruiser
