"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hapcl_c","hprecalc13","hprecalc13_c","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","hacadpr13","hacadpr13_c","tcare","tcare_c","firstgen","re_all","living18","sex","StemMaj","StemMaj_c","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band","psw"
0,7,0.473,7,7,0.9552,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,0,-9.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,42,1,3,2.91544,2.91544,2,-0.3,0.7,2,1,1,2,3,3,2,2,2,3,2,3,3,3,3,5,5,5,5,5,5,3,NA,3,3,3,3109,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",1.97707283945006
1,6,-0.527,7,7,0.9552,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,0,0,-1.2,-1.28456,0,-3,-0.8,0.2,4,4,4,3,3,3,3,3,2,3,2,3,2,2,2,NA,4,4,4,4,4,2,2,3,3,3,3110,0,3,1,9,"Hispanic On-Campus Transitioner","non_DE",0.583855718163662
1,8,1.473,7,8,1.9552,0,0,-0.2468,0,-0.3436,3,-1.488,2,-0.301,13,3.2376,0,-2.9496,1,"White","Off-campus (rent/apartment)","Female",0,-0.2482,11,0,-0.1,-0.18456,0,2,-0.3,0.7,3,3,3,3,3,3,2,3,3,2,2,2,2,2,1,5,4,5,5,5,5,4,3,4,4,3,3111,1,1,0,13,"White Working-Class Striver","non_FASt_1_11",0.725719987499283
1,6,-0.527,7,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,4,1.699,8,-1.7624,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,7,0.2,1.2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,3,NA,6,6,6,6,3112,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.551909797841737
0,6,-0.527,7,7,0.9552,1,0,-0.2468,0,-0.3436,4,-0.488,4,1.699,13,3.2376,0,-2.9496,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Female",1,0.7518,9,0,-0.3,-0.38456,0,2,-0.3,0.7,3,2,2,3,2,3,2,3,4,3,3,4,3,3,4,2,3,3,2,3,NA,5,6,5,5,6,3113,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.623016528144592
1,5,-1.527,7,5,-1.0448,0,1,0.7532,0,-0.3436,4,-0.488,3,0.699,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,0,0,-1.2,-1.28456,0,8,0.3,1.3,3,3,3,3,3,3,4,3,3,2,3,3,3,4,3,3,4,3,3,2,3,6,5,5,6,6,3114,0,1,0,9,"Hispanic On-Campus Transitioner","non_DE",0.638686972187875
1,5,-1.527,7,5,-1.0448,0,1,0.7532,0,-0.3436,4,-0.488,2,-0.301,13,3.2376,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,6,0,-0.6,-0.68456,0,12,0.7,1.7,2,2,3,3,4,3,4,3,2,2,2,2,2,3,3,4,4,4,4,4,3,4,4,4,NA,4,3115,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.652222420899285
0,7,0.473,7,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,4,-0.488,1,-1.301,3,-6.7624,23,20.0504,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,11,0,-0.1,-0.18456,0,10,0.5,1.5,3,3,3,3,3,4,3,4,2,3,2,2,2,3,3,5,5,5,5,5,5,6,NA,NA,6,6,3116,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.6436972036408
0,8,1.473,7,7,0.9552,0,1,0.7532,1,0.6564,5,0.512,3,0.699,23,13.2376,0,-2.9496,0,"Asian","With family (commuting)","Female",0,-0.2482,54,1,4.2,4.11544,4.11544,-9,-1.4,-0.4,3,3,3,4,3,3,3,3,3,3,3,2,2,2,2,5,5,NA,5,5,5,7,7,NA,6,7,3117,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus",1.53049505737246
1,6,-0.527,7,7,0.9552,0,1,0.7532,1,0.6564,5,0.512,1,-1.301,13,3.2376,0,-2.9496,0,"White","On-campus (residence hall)","Male",1,0.7518,3,0,-0.9,-0.98456,0,-9,-1.4,-0.4,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,3,2,3,2,2,2,6,6,6,6,6,3118,1,1,0,6,"White Residential Traditional","non_FASt_1_11",0.901896429259978
1,5,-1.527,7,5,-1.0448,0,0,-0.2468,1,0.6564,3,-1.488,3,0.699,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,0,0,-1.2,-1.28456,0,-7,-1.2,-0.2,3,4,4,3,3,2,3,3,4,4,4,3,3,2,3,4,4,4,4,4,3,6,6,6,6,7,3119,0,2,1,9,"Hispanic On-Campus Transitioner","non_DE",0.581193154893656
0,6,-0.527,7,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,8,-1.7624,18,15.0504,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,1,0,-1.1,-1.18456,0,13,0.8,1.8,3,2,3,3,3,3,3,4,2,2,3,2,3,3,3,5,5,5,4,4,5,6,5,5,5,5,3120,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.515194011991722
1,7,0.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,7,2.512,3,0.699,0,-9.7624,8,5.0504,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,38,1,2.6,2.51544,2.51544,8,0.3,1.3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,4,4,4,4,4,5,4,4,4,4,4,3121,2,6,1,2,"Latino Off-Campus Working","FASt_12plus",1.99748454336707
0,5,-1.527,7,5,-1.0448,1,0,-0.2468,1,0.6564,3,-1.488,1,-1.301,3,-6.7624,0,-2.9496,0,"White","Off-campus (rent/apartment)","Male",1,0.7518,11,0,-0.1,-0.18456,0,29,2.4,3.4,2,2,2,3,2,3,3,3,2,3,2,3,3,1,1,3,4,4,4,4,3,4,4,3,4,4,3122,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",0.5851302383251
0,6,-0.527,7,8,1.9552,1,0,-0.2468,0,-0.3436,1,-3.488,3,0.699,13,3.2376,8,5.0504,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0.7518,2,0,-1,-1.08456,0,28,2.3,3.3,4,3,3,1,2,1,2,2,1,2,3,2,2,4,4,4,4,4,4,4,4,5,5,5,5,5,3123,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11",0.575643543125426
0,5,-1.527,7,5,-1.0448,0,0,-0.2468,0,-0.3436,5,0.512,3,0.699,8,-1.7624,23,20.0504,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,10,0,-0.2,-0.28456,0,8,0.3,1.3,3,4,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,3,5,6,5,6,6,3124,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.472200036987522
0,7,0.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,0,-9.7624,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,6,0,-0.6,-0.68456,0,-1,-0.6,0.4,2,2,2,3,2,2,2,3,2,2,3,2,2,3,3,4,4,5,4,4,4,3,3,3,3,3,3125,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.581235526169465
1,7,0.473,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,8,-1.7624,0,-2.9496,0,"White","With family (commuting)","Male",0,-0.2482,5,0,-0.7,-0.78456,0,17,1.2,2.2,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,NA,3,3,5,4,5,5,4,3126,1,3,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",0.627212919633051
1,6,-0.527,6,7,0.9552,1,0,-0.2468,1,0.6564,4,-0.488,4,1.699,23,13.2376,0,-2.9496,0,"White","Off-campus (rent/apartment)","Male",0,-0.2482,3,0,-0.9,-0.98456,0,7,0.2,1.2,4,4,4,2,2,1,1,3,3,3,3,3,3,2,2,4,5,4,4,4,NA,7,NA,7,7,7,3127,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",0.768898573881441
1,6,-0.527,7,5,-1.0448,0,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,80,1,6.8,6.71544,6.71544,14,0.9,1.9,3,3,3,3,3,2,3,3,4,4,4,4,3,3,3,5,4,5,4,5,4,5,5,5,5,5,3128,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",2.05290051431165
0,7,0.473,7,7,0.9552,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,3,-6.7624,8,5.0504,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,1,0,-1.1,-1.18456,0,6,0.1,1.1,4,3,3,4,4,4,4,4,3,3,4,3,4,3,3,4,3,4,NA,4,3,5,6,6,6,6,3129,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.606646017905907
1,6,-0.527,7,7,0.9552,0,0,-0.2468,0,-0.3436,3,-1.488,3,0.699,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,1,0,-1.1,-1.18456,0,17,1.2,2.2,2,2,3,3,3,3,3,3,3,1,2,2,2,3,3,4,3,4,4,3,2,4,4,4,4,4,3130,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.569099919701677
1,6,-0.527,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,5,0.512,3,0.699,3,-6.7624,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,6,0,-0.6,-0.68456,0,33,2.8,3.8,4,3,4,4,3,3,4,3,2,3,2,3,2,3,3,2,2,3,3,2,3,5,NA,5,5,5,3131,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.573063432687673
1,7,0.473,7,5,-1.0448,0,0,-0.2468,1,0.6564,5,0.512,2,-0.301,3,-6.7624,18,15.0504,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,13,0.8,1.8,3,3,2,3,4,3,3,3,2,3,2,1,2,3,3,2,3,3,3,3,2,4,4,3,4,5,3132,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.652722016019798
0,6,-0.527,7,7,0.9552,1,1,0.7532,0,-0.3436,7,2.512,3,0.699,3,-6.7624,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,11,0,-0.1,-0.18456,0,11,0.6,1.6,2,3,2,4,4,4,3,3,2,2,1,2,2,3,3,4,NA,4,4,4,4,4,4,4,3,4,3133,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.756666845849154
0,7,0.473,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,13,3.2376,8,5.0504,0,"Asian","With family (commuting)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,15,1,2,3,3,3,3,4,3,3,3,2,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,4,3134,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.636976590185513
0,5,-1.527,6,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,23,13.2376,8,5.0504,0,"Asian","Off-campus (rent/apartment)","Male",1,0.7518,7,0,-0.5,-0.58456,0,-5,-1,0,2,3,2,3,3,3,3,3,2,1,3,2,2,3,3,5,NA,5,5,5,5,3,4,3,3,3,3135,1,2,1,4,"Asian First-Gen Navigator","non_FASt_1_11",0.548498943963342
0,7,0.473,7,8,1.9552,1,0,-0.2468,1,0.6564,6,1.512,2,-0.301,8,-1.7624,8,5.0504,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,3,0,-0.9,-0.98456,0,21,1.6,2.6,3,4,3,3,3,3,4,3,2,2,2,2,3,3,3,4,5,4,5,4,5,6,5,5,5,4,3136,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.793726851219334
1,5,-1.527,6,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,5,0.512,1,-1.301,8,-1.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,23,1,1.1,1.01544,1.01544,-9,-1.4,-0.4,2,2,2,3,3,3,4,2,4,4,3,4,3,3,3,4,4,4,4,4,4,6,6,6,5,NA,3137,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",2.04565657579117
1,6,-0.527,6,8,1.9552,0,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,18,8.2376,0,-2.9496,0,"Asian","With family (commuting)","Male",1,0.7518,6,0,-0.6,-0.68456,0,22,1.7,2.7,2,2,2,3,3,2,2,3,2,3,3,3,3,2,3,6,6,NA,6,6,6,5,5,5,5,5,3138,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.663920103807268
0,7,0.473,7,7,0.9552,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,23,13.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,57,1,4.5,4.41544,4.41544,27,2.2,3.2,2,2,2,4,4,3,4,3,4,3,4,4,4,4,4,4,3,4,3,4,4,5,5,5,5,5,3139,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.88958429080811
1,7,0.473,6,5,-1.0448,0,0,-0.2468,0,-0.3436,4,-0.488,4,1.699,18,8.2376,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,50,1,3.8,3.71544,3.71544,-14,-1.9,-0.9,2,2,3,2,3,3,2,2,3,3,4,3,3,3,3,3,4,3,4,NA,3,5,5,5,5,4,3140,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus",1.95445248022944
0,5,-1.527,6,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,3,-1.488,3,0.699,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,10,0,-0.2,-0.28456,0,32,2.7,3.7,4,4,4,3,3,3,2,3,1,2,2,2,2,3,3,4,4,4,4,3,4,4,4,5,4,5,3141,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.605732827840193
1,6,-0.527,7,7,0.9552,0,0,-0.2468,0,-0.3436,6,1.512,3,0.699,8,-1.7624,13,10.0504,1,"Asian","With family (commuting)","Male",1,0.7518,1,0,-1.1,-1.18456,0,28,2.3,3.3,2,2,3,3,4,4,3,4,3,2,2,2,2,2,3,6,6,6,6,6,6,5,4,5,4,5,3142,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.597178863944164
0,5,-1.527,6,7,0.9552,0,0,-0.2468,0,-0.3436,3,-1.488,2,-0.301,0,-9.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,3,0,-0.9,-0.98456,0,-14,-1.9,-0.9,3,3,2,2,3,2,2,3,2,3,4,3,3,2,2,3,4,NA,3,3,3,NA,6,6,6,6,3143,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.51625160573218
0,7,0.473,6,5,-1.0448,0,0,-0.2468,1,0.6564,4,-0.488,1,-1.301,13,3.2376,0,-2.9496,0,"Other/Multiracial/Unknown","With family (commuting)","Male",1,0.7518,2,0,-1,-1.08456,0,16,1.1,2.1,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,5,4,5,4,5,4,5,4,4,4,4,3144,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11",0.737587500008829
0,5,-1.527,6,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,28,18.2376,13,10.0504,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,1,0,-1.1,-1.18456,0,23,1.8,2.8,2,3,3,2,2,2,2,3,2,3,2,2,3,3,3,5,5,5,5,6,5,5,5,5,5,4,3145,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.56215832715443
0,7,0.473,7,5,-1.0448,1,0,-0.2468,1,0.6564,6,1.512,4,1.699,0,-9.7624,0,-2.9496,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,1,0,-1.1,-1.18456,0,9,0.4,1.4,3,2,3,4,3,3,3,3,2,4,4,3,3,4,3,3,4,4,4,3,3,4,4,5,4,5,3146,1,2,1,2,"Latino Off-Campus Working","non_FASt_1_11",0.7146541749445
0,8,1.473,7,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,4,-0.488,3,0.699,0,-9.7624,18,15.0504,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,5,0,-0.7,-0.78456,0,33,2.8,3.8,3,2,3,3,4,3,3,3,2,1,1,2,1,2,3,5,5,5,5,5,5,4,4,4,5,4,3147,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.697596263921463
0,6,-0.527,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,8,-1.7624,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,6,0,-0.6,-0.68456,0,7,0.2,1.2,2,2,2,3,3,3,4,3,4,4,4,4,4,3,3,1,1,1,2,1,1,7,6,6,6,6,3148,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.586864832658757
0,7,0.473,7,8,1.9552,1,1,0.7532,1,0.6564,1,-3.488,2,-0.301,13,3.2376,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,34,2.9,3.9,3,2,2,2,3,2,2,2,3,3,2,3,2,4,3,NA,2,4,3,3,3,4,4,4,4,NA,3149,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.905990638423962
1,6,-0.527,7,7,0.9552,1,1,0.7532,0,-0.3436,5,0.512,1,-1.301,3,-6.7624,3,0.0503999999999998,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,5,0,-0.7,-0.78456,0,1,-0.4,0.6,4,3,3,3,3,3,4,3,3,4,2,3,3,2,2,3,3,3,4,NA,3,6,5,6,6,6,3150,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11",0.722466201378268
0,5,-1.527,7,8,1.9552,1,0,-0.2468,0,-0.3436,3,-1.488,2,-0.301,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,13,1,0.1,0.01544,0.01544,33,2.8,3.8,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,5,5,5,4,5,NA,5,6,6,6,6,3151,2,5,1,2,"Latino Off-Campus Working","FASt_12plus",2.03454657270912
0,6,-0.527,7,8,1.9552,1,0,-0.2468,0,-0.3436,3,-1.488,3,0.699,13,3.2376,13,10.0504,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,23,1,1.1,1.01544,1.01544,-9,-1.4,-0.4,3,4,4,2,2,2,1,2,1,2,1,2,2,2,2,4,NA,4,4,5,4,5,5,5,4,4,3152,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus",2.00940251683138
1,8,1.473,6,6,-0.0448000000000004,0,1,0.7532,1,0.6564,6,1.512,2,-0.301,8,-1.7624,13,10.0504,0,"Asian","With family (commuting)","Male",0,-0.2482,2,0,-1,-1.08456,0,17,1.2,2.2,4,3,4,3,4,4,4,4,3,3,3,3,3,2,3,4,NA,4,4,3,3,4,5,4,5,6,3153,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11",0.936692178097583
0,7,0.473,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,18,8.2376,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,48,1,3.6,3.51544,3.51544,-11,-1.6,-0.6,3,4,4,2,2,3,3,3,2,3,2,2,2,3,3,5,6,5,5,6,NA,4,4,3,3,4,3154,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus",1.91568908548835
0,7,0.473,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,8,-1.7624,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,15,1,2,3,3,3,3,2,3,2,3,2,3,3,3,3,2,2,4,4,3,3,4,3,4,4,4,NA,5,3155,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11",0.618213119072212
0,7,0.473,7,5,-1.0448,1,0,-0.2468,1,0.6564,4,-0.488,2,-0.301,18,8.2376,3,0.0503999999999998,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,17,1,0.5,0.41544,0.41544,25,2,3,3,2,2,3,3,2,4,2,3,2,3,3,2,3,3,4,4,4,4,NA,4,2,3,3,3,2,3156,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus",1.85306820029636
0,5,-1.527,7,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,4,-0.488,1,-1.301,3,-6.7624,0,-2.9496,1,"White","Off-campus (rent/apartment)","Male",0,-0.2482,9,0,-0.3,-0.38456,0,8,0.3,1.3,3,3,3,3,3,3,3,3,2,2,1,2,1,2,2,3,3,3,3,3,4,5,5,NA,5,5,3157,1,3,1,13,"White Working-Class Striver","non_FASt_1_11",0.617442761391582
1,6,-0.527,7,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,5,0.512,2,-0.301,8,-1.7624,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,0,0,-1.2,-1.28456,0,34,2.9,3.9,2,3,3,3,3,3,3,3,3,3,4,4,3,2,2,3,NA,3,3,3,3,NA,4,4,4,4,3158,0,3,1,1,"Latina Commuter Caretaker","non_DE",0.691898487171743
0,6,-0.527,5,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,7,2.512,2,-0.301,18,8.2376,0,-2.9496,1,"Asian","Off-campus (rent/apartment)","Female",0,-0.2482,26,1,1.4,1.31544,1.31544,14,0.9,1.9,2,2,3,3,2,2,3,3,2,3,2,3,2,1,1,4,5,4,5,5,5,6,5,5,4,5,3159,2,7,1,4,"Asian First-Gen Navigator","FASt_12plus",1.8197646722674
0,8,1.473,7,7,0.9552,0,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,11,0,-0.1,-0.18456,0,-14,-1.9,-0.9,4,3,4,4,3,3,3,3,2,2,1,2,2,4,3,4,4,3,4,4,3,7,7,6,7,7,3160,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.679542356068244
0,6,-0.527,7,5,-1.0448,0,1,0.7532,0,-0.3436,3,-1.488,2,-0.301,3,-6.7624,8,5.0504,0,"White","On-campus (residence hall)","Female",1,0.7518,8,0,-0.4,-0.48456,0,9,0.4,1.4,4,4,4,3,4,3,4,3,2,3,2,2,2,4,4,4,3,4,NA,4,4,4,4,4,4,5,3161,1,1,0,6,"White Residential Traditional","non_FASt_1_11",0.632440278659398
1,6,-0.527,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,3,-1.488,3,0.699,8,-1.7624,0,-2.9496,1,"White","Off-campus (rent/apartment)","Male",0,-0.2482,9,0,-0.3,-0.38456,0,-8,-1.3,-0.3,4,4,3,2,2,3,2,2,3,3,3,2,2,3,3,4,3,3,3,3,4,4,5,4,5,4,3162,1,2,1,13,"White Working-Class Striver","non_FASt_1_11",0.566008902780164
0,7,0.473,6,5,-1.0448,0,0,-0.2468,0,-0.3436,7,2.512,3,0.699,8,-1.7624,8,5.0504,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0.7518,7,0,-0.5,-0.58456,0,-13,-1.8,-0.8,3,2,3,4,3,3,4,3,3,4,3,3,3,2,3,4,4,5,4,5,4,3,4,4,3,4,3163,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11",0.631764774286203
1,6,-0.527,7,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,3,-1.488,3,0.699,8,-1.7624,3,0.0503999999999998,0,"Hispanic/Latino","On-campus (residence hall)","Female",1,0.7518,1,0,-1.1,-1.18456,0,24,1.9,2.9,4,4,4,3,3,4,3,3,2,2,1,2,3,3,3,4,5,5,NA,NA,5,5,5,5,5,5,3164,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.663168399612141
1,8,1.473,7,7,0.9552,0,1,0.7532,1,0.6564,7,2.512,1,-1.301,23,13.2376,0,-2.9496,0,"Asian","With family (commuting)","Female",1,0.7518,3,0,-0.9,-0.98456,0,-4,-0.9,0.1,3,4,3,3,2,2,3,3,3,3,2,3,2,3,3,3,3,4,3,NA,4,4,4,4,4,4,3165,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",1.11276772552243
0,6,-0.527,6,5,-1.0448,1,1,0.7532,0,-0.3436,3,-1.488,2,-0.301,13,3.2376,0,-2.9496,0,"White","On-campus (residence hall)","Female",0,-0.2482,1,0,-1.1,-1.18456,0,14,0.9,1.9,4,4,4,2,3,3,1,2,4,4,3,4,4,3,3,2,3,3,2,3,2,6,6,6,6,6,3166,1,2,1,10,"Continuing-Gen Cruiser","non_FASt_1_11",0.691372002886423
1,8,1.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,4,-0.488,1,-1.301,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,11,0,-0.1,-0.18456,0,32,2.7,3.7,2,2,2,2,2,3,2,2,3,3,3,3,4,3,3,4,4,4,3,NA,3,4,5,5,5,5,3167,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11",0.653842719533619
0,8,1.473,6,7,0.9552,0,0,-0.2468,0,-0.3436,7,2.512,3,0.699,13,3.2376,13,10.0504,0,"White","Off-campus (rent/apartment)","Male",0,-0.2482,8,0,-0.4,-0.48456,0,27,2.2,3.2,3,4,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,NA,5,5,NA,5,4,3168,1,1,0,13,"White Working-Class Striver","non_FASt_1_11",0.726942707089217
1,6,-0.527,7,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,1,-1.301,18,8.2376,8,5.0504,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,11,0,-0.1,-0.18456,0,10,0.5,1.5,4,4,4,3,2,3,1,3,4,3,2,3,4,2,2,3,3,3,3,2,2,5,4,6,5,6,3169,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11",0.586921423929775
