"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hapcl_c","hprecalc13","hprecalc13_c","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","hacadpr13","hacadpr13_c","tcare","tcare_c","firstgen","re_all","living18","sex","StemMaj","StemMaj_c","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band"
1,5,-1.527,6,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,6,1.512,3,0.699,13,3.2376,8,5.0504,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,22,1,1,0.91544,0.91544,27,2.2,3.2,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,4,4,3,4,4,3,4,4,NA,4,3,2861,2,7,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,6,-0.527,7,5,-1.0448,1,0,-0.2468,1,0.6564,5,0.512,2,-0.301,35,25.2376,3,0.0503999999999998,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,7,0,-0.5,-0.58456,0,34,2.9,3.9,3,3,3,2,2,2,3,2,3,2,3,3,2,3,3,4,4,3,3,4,3,5,4,4,4,5,2862,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,6,-0.527,6,7,0.9552,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",1,0.7518,10,0,-0.2,-0.28456,0,0,-0.5,0.5,4,4,4,3,4,3,4,3,3,3,3,3,3,4,3,4,4,3,3,4,4,6,5,5,6,5,2863,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,7,0.473,7,8,1.9552,0,0,-0.2468,1,0.6564,3,-1.488,1,-1.301,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,1,0,-1.1,-1.18456,0,-6,-1.1,-0.1,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,4,3,4,4,3,4,3,3,3,4,4,2864,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,6,-0.527,6,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,13,3.2376,8,5.0504,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,5,0,-0.7,-0.78456,0,21,1.6,2.6,3,3,3,2,3,3,3,2,2,1,1,1,2,3,3,5,4,4,4,4,6,2,3,2,3,4,2865,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.473,7,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,4,-0.488,3,0.699,8,-1.7624,8,5.0504,0,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2482,11,0,-0.1,-0.18456,0,25,2,3,2,2,2,3,3,4,3,3,3,3,4,3,3,2,2,4,3,4,4,4,4,4,4,4,4,NA,2866,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,6,-0.527,6,5,-1.0448,1,1,0.7532,0,-0.3436,4,-0.488,1,-1.301,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,11,0,-0.1,-0.18456,0,16,1.1,2.1,3,3,3,3,3,3,2,4,2,2,2,2,3,3,3,3,3,3,3,3,3,5,6,6,5,5,2867,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.473,7,5,-1.0448,0,1,0.7532,1,0.6564,3,-1.488,3,0.699,18,8.2376,13,10.0504,0,"Asian","With family (commuting)","Female",0,-0.2482,4,0,-0.8,-0.88456,0,34,2.9,3.9,2,2,2,2,3,3,3,3,4,3,4,4,4,3,3,3,4,4,4,3,4,6,5,5,6,5,2868,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,6,-0.527,7,8,1.9552,0,1,0.7532,1,0.6564,4,-0.488,1,-1.301,8,-1.7624,0,-2.9496,0,"Asian","With family (commuting)","Female",0,-0.2482,4,0,-0.8,-0.88456,0,9,0.4,1.4,2,2,2,3,3,4,3,3,2,2,2,2,2,3,3,3,3,3,3,4,3,5,5,5,5,5,2869,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,5,-1.527,7,7,0.9552,0,0,-0.2468,0,-0.3436,4,-0.488,1,-1.301,3,-6.7624,3,0.0503999999999998,0,"Black/African American","On-campus (residence hall)","Female",0,-0.2482,6,0,-0.6,-0.68456,0,-10,-1.5,-0.5,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,4,4,5,4,4,4,5,6,6,5,5,2870,1,1,0,5,"Black Campus Connector","non_FASt_1_11"
0,5,-1.527,6,5,-1.0448,1,1,0.7532,1,0.6564,5,0.512,2,-0.301,8,-1.7624,23,20.0504,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,5,0,-0.7,-0.78456,0,4,-0.1,0.9,3,3,3,2,2,2,2,2,3,2,2,2,2,3,3,4,4,4,4,4,3,5,5,5,5,6,2871,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,6,-0.527,6,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,2,-2.488,2,-0.301,8,-1.7624,3,0.0503999999999998,1,"Asian","Off-campus (rent/apartment)","Female",0,-0.2482,11,0,-0.1,-0.18456,0,13,0.8,1.8,2,2,1,4,4,4,4,4,1,1,1,1,1,3,3,5,6,NA,6,6,5,4,4,4,4,4,2872,1,3,1,4,"Asian First-Gen Navigator","non_FASt_1_11"
1,6,-0.527,7,8,1.9552,1,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,3,-6.7624,3,0.0503999999999998,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,9,0.4,1.4,4,3,3,2,2,3,3,2,2,3,3,2,1,3,3,5,5,5,5,5,5,5,5,5,5,4,2873,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.473,6,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,4,-0.488,2,-0.301,23,13.2376,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,2,0,-1,-1.08456,0,30,2.5,3.5,4,4,4,3,2,4,3,3,3,2,3,4,3,3,3,4,4,4,3,4,3,6,5,6,6,6,2874,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,7,0.473,7,7,0.9552,1,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,3,-6.7624,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",1,0.7518,7,0,-0.5,-0.58456,0,21,1.6,2.6,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,4,5,4,4,4,4,5,5,NA,5,6,2875,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,8,1.473,7,8,1.9552,0,0,-0.2468,0,-0.3436,5,0.512,1,-1.301,35,25.2376,0,-2.9496,0,"Asian","With family (commuting)","Male",1,0.7518,34,1,2.2,2.11544,2.11544,29,2.4,3.4,2,3,2,4,3,3,4,4,3,2,3,3,3,2,2,5,5,5,5,5,NA,5,5,5,5,4,2876,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,7,0.473,6,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,3,0.699,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,8,0,-0.4,-0.48456,0,8,0.3,1.3,3,3,3,4,3,3,3,3,2,2,1,2,2,2,2,3,4,3,4,NA,4,4,3,4,3,3,2877,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,6,-0.527,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,8,-1.7624,0,-2.9496,0,"Asian","With family (commuting)","Male",0,-0.2482,0,0,-1.2,-1.28456,0,8,0.3,1.3,2,2,2,4,4,4,3,4,3,3,3,3,3,4,4,5,4,NA,4,4,3,6,6,6,6,6,2878,0,2,1,3,"Asian High-Pressure Achiever","non_DE"
0,8,1.473,7,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,1,-1.301,28,18.2376,0,-2.9496,0,"White","With family (commuting)","Female",0,-0.2482,2,0,-1,-1.08456,0,24,1.9,2.9,4,4,4,3,2,2,3,3,2,2,3,3,2,4,3,4,3,4,3,3,3,7,7,6,7,7,2879,1,2,1,11,"White Rural First-Gen","non_FASt_1_11"
0,7,0.473,7,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,3,-1.488,2,-0.301,13,3.2376,0,-2.9496,0,"Other/Multiracial/Unknown","With family (commuting)","Male",1,0.7518,0,0,-1.2,-1.28456,0,-8,-1.3,-0.3,3,3,3,4,3,3,4,4,2,2,2,2,2,3,3,4,3,3,3,4,NA,7,6,6,6,7,2880,0,2,1,8,"Multiracial Bridge-Builder","non_DE"
0,5,-1.527,7,5,-1.0448,1,0,-0.2468,0,-0.3436,5,0.512,3,0.699,18,8.2376,3,0.0503999999999998,1,"Black/African American","On-campus (residence hall)","Female",0,-0.2482,0,0,-1.2,-1.28456,0,24,1.9,2.9,1,2,2,4,3,3,3,3,4,3,3,3,4,3,3,3,2,2,2,3,3,4,5,4,4,5,2881,0,2,1,5,"Black Campus Connector","non_DE"
1,7,0.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,3,-6.7624,8,5.0504,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,4,0,-0.8,-0.88456,0,18,1.3,2.3,3,3,3,4,4,4,3,4,2,2,2,2,2,2,3,5,5,NA,5,5,5,6,6,6,5,6,2882,1,3,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,8,1.473,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,28,18.2376,28,25.0504,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",1,0.7518,7,0,-0.5,-0.58456,0,-9,-1.4,-0.4,3,2,3,3,2,2,3,3,3,2,3,3,2,2,2,2,3,3,2,3,3,4,5,5,5,4,2883,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,8,1.473,7,8,1.9552,1,0,-0.2468,1,0.6564,4,-0.488,2,-0.301,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,11,0,-0.1,-0.18456,0,-4,-0.9,0.1,3,4,3,3,3,4,3,3,4,3,4,4,4,4,4,2,3,3,3,2,2,6,6,7,6,6,2884,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,8,1.473,7,5,-1.0448,0,1,0.7532,0,-0.3436,5,0.512,2,-0.301,0,-9.7624,3,0.0503999999999998,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,0.7518,2,0,-1,-1.08456,0,4,-0.1,0.9,2,2,2,2,2,2,2,2,3,4,4,4,4,3,3,4,NA,4,5,5,5,4,5,6,5,5,2885,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,8,1.473,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,3,-6.7624,0,-2.9496,0,"Asian","With family (commuting)","Female",0,-0.2482,5,0,-0.7,-0.78456,0,0,-0.5,0.5,2,3,3,4,3,3,4,3,2,1,1,1,1,3,3,4,4,4,4,3,3,3,3,3,3,4,2886,1,2,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,7,0.473,6,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,4,-0.488,2,-0.301,28,18.2376,0,-2.9496,1,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,-0.2482,2,0,-1,-1.08456,0,30,2.5,3.5,3,2,2,4,4,3,4,3,3,4,4,3,3,3,3,3,3,3,NA,3,3,5,6,6,5,5,2887,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,6,-0.527,7,7,0.9552,1,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,18,8.2376,3,0.0503999999999998,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,9,0,-0.3,-0.38456,0,33,2.8,3.8,3,4,4,2,3,2,2,2,2,3,2,2,2,4,3,4,NA,5,5,5,4,4,4,4,4,4,2888,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11"
0,8,1.473,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,3,-6.7624,8,5.0504,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,11,0,-0.1,-0.18456,0,5,0,1,3,3,3,3,2,3,3,3,2,3,2,2,2,3,3,3,NA,3,3,3,4,4,4,5,4,5,2889,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,6,-0.527,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,3,-6.7624,3,0.0503999999999998,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,1,0,-1.1,-1.18456,0,32,2.7,3.7,2,2,1,2,3,2,2,2,3,2,3,2,2,2,2,3,3,3,3,3,2,3,4,NA,4,4,2890,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11"
0,6,-0.527,7,5,-1.0448,1,0,-0.2468,0,-0.3436,2,-2.488,3,0.699,18,8.2376,3,0.0503999999999998,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,0,-0.5,0.5,3,3,2,3,3,3,4,3,3,3,2,3,3,3,4,4,4,4,4,4,4,5,4,5,5,5,2891,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,8,1.473,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,5,0.512,4,1.699,8,-1.7624,0,-2.9496,1,"Other/Multiracial/Unknown","With family (commuting)","Male",0,-0.2482,10,0,-0.2,-0.28456,0,13,0.8,1.8,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,2,2,3,4,5,5,4,5,2892,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,5,-1.527,4,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,3,-1.488,4,1.699,3,-6.7624,0,-2.9496,1,"Asian","Off-campus (rent/apartment)","Male",0,-0.2482,36,1,2.4,2.31544,2.31544,30,2.5,3.5,1,2,2,4,4,3,3,3,1,2,2,2,2,2,2,6,NA,6,6,6,6,4,4,4,3,3,2893,2,7,1,4,"Asian First-Gen Navigator","FASt_12plus"
0,7,0.473,6,7,0.9552,0,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,8,-1.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,27,1,1.5,1.41544,1.41544,17,1.2,2.2,2,3,3,4,4,4,4,4,3,3,4,4,4,3,2,1,2,2,2,2,NA,3,4,4,3,3,2894,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,5,-1.527,6,5,-1.0448,0,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,3,-6.7624,3,0.0503999999999998,0,"White","Off-campus (rent/apartment)","Female",0,-0.2482,1,0,-1.1,-1.18456,0,-8,-1.3,-0.3,2,2,2,2,3,3,3,3,2,3,2,2,3,3,3,4,4,4,4,3,4,3,NA,3,4,3,2895,1,3,1,7,"White Off-Campus Working","non_FASt_1_11"
1,7,0.473,6,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,8,-1.7624,18,15.0504,1,"Black/African American","Off-campus (rent/apartment)","Male",0,-0.2482,3,0,-0.9,-0.98456,0,4,-0.1,0.9,2,3,3,3,2,3,3,2,2,3,2,2,3,3,3,2,2,3,2,3,2,5,5,4,4,6,2896,1,1,0,12,"Black Male Striver","non_FASt_1_11"
1,5,-1.527,7,8,1.9552,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,8,-1.7624,0,-2.9496,0,"White","Off-campus (rent/apartment)","Male",0,-0.2482,5,0,-0.7,-0.78456,0,32,2.7,3.7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,4,4,3,4,5,5,5,4,4,4,2897,1,3,1,7,"White Off-Campus Working","non_FASt_1_11"
0,5,-1.527,7,5,-1.0448,1,1,0.7532,0,-0.3436,4,-0.488,2,-0.301,23,13.2376,18,15.0504,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,16,1,0.4,0.31544,0.31544,-9,-1.4,-0.4,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,4,3,4,4,4,4,5,2898,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,7,0.473,7,8,1.9552,1,1,0.7532,1,0.6564,6,1.512,2,-0.301,13,3.2376,3,0.0503999999999998,0,"Asian","With family (commuting)","Female",0,-0.2482,48,1,3.6,3.51544,3.51544,23,1.8,2.8,3,3,3,4,3,3,3,3,3,2,3,2,3,4,4,4,4,4,4,NA,4,7,7,7,7,7,2899,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,6,-0.527,7,8,1.9552,0,0,-0.2468,1,0.6564,2,-2.488,3,0.699,8,-1.7624,8,5.0504,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,-0.2482,5,0,-0.7,-0.78456,0,24,1.9,2.9,2,3,3,3,3,3,2,2,3,3,2,3,3,3,2,4,NA,3,4,4,3,5,5,5,5,5,2900,1,2,1,2,"Latino Off-Campus Working","non_FASt_1_11"
1,6,-0.527,7,5,-1.0448,0,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,3,-6.7624,0,-2.9496,0,"Asian","With family (commuting)","Female",0,-0.2482,39,1,2.7,2.61544,2.61544,21,1.6,2.6,2,2,2,3,3,2,3,2,3,3,2,3,3,3,3,6,6,6,5,6,5,7,6,6,6,6,2901,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,6,-0.527,7,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,5,0.512,1,-1.301,8,-1.7624,0,-2.9496,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,-0.2482,3,0,-0.9,-0.98456,0,13,0.8,1.8,4,4,4,4,4,4,3,4,3,4,2,3,4,3,3,4,4,4,5,4,4,5,5,4,5,5,2902,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,8,1.473,6,7,0.9552,0,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,8,-1.7624,0,-2.9496,0,"White","On-campus (residence hall)","Male",1,0.7518,1,0,-1.1,-1.18456,0,29,2.4,3.4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,6,5,5,5,5,2903,1,1,0,6,"White Residential Traditional","non_FASt_1_11"
0,5,-1.527,7,7,0.9552,0,0,-0.2468,0,-0.3436,5,0.512,4,1.699,3,-6.7624,0,-2.9496,0,"Other/Multiracial/Unknown","Off-campus (rent/apartment)","Male",0,-0.2482,14,1,0.2,0.11544,0.11544,30,2.5,3.5,3,3,3,2,2,3,3,3,3,2,2,2,2,3,3,3,2,3,3,3,2,6,6,6,5,5,2904,2,7,1,8,"Multiracial Bridge-Builder","FASt_12plus"
0,6,-0.527,6,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,4,-0.488,3,0.699,8,-1.7624,0,-2.9496,0,"Other/Multiracial/Unknown","With family (commuting)","Female",0,-0.2482,11,0,-0.1,-0.18456,0,-14,-1.9,-0.9,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,5,4,4,5,5,4,4,5,4,5,5,2905,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,7,0.473,6,7,0.9552,0,0,-0.2468,1,0.6564,3,-1.488,3,0.699,8,-1.7624,0,-2.9496,1,"Other/Multiracial/Unknown","With family (commuting)","Male",1,0.7518,5,0,-0.7,-0.78456,0,7,0.2,1.2,3,2,3,2,2,2,3,2,3,3,2,3,2,4,3,4,4,4,4,4,4,NA,6,6,6,5,2906,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,5,-1.527,6,5,-1.0448,1,0,-0.2468,0,-0.3436,4,-0.488,2,-0.301,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0.7518,1,0,-1.1,-1.18456,0,25,2,3,2,2,2,3,3,3,4,3,3,3,4,4,4,1,2,4,4,NA,4,4,3,NA,5,5,5,5,2907,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11"
0,6,-0.527,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,4,-0.488,1,-1.301,35,25.2376,8,5.0504,0,"White","Off-campus (rent/apartment)","Male",0,-0.2482,5,0,-0.7,-0.78456,0,-8,-1.3,-0.3,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,5,4,NA,4,4,4,4,4,4,4,4,2908,1,1,0,13,"White Working-Class Striver","non_FASt_1_11"
0,5,-1.527,7,8,1.9552,1,0,-0.2468,0,-0.3436,5,0.512,3,0.699,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,22,1,1,0.91544,0.91544,25,2,3,3,3,3,3,2,4,3,3,2,2,2,3,4,3,3,3,2,2,3,2,3,5,NA,4,4,4,2909,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,8,1.473,7,6,-0.0448000000000004,1,0,-0.2468,1,0.6564,7,2.512,2,-0.301,23,13.2376,0,-2.9496,0,"Other/Multiracial/Unknown","With family (commuting)","Male",1,0.7518,9,0,-0.3,-0.38456,0,1,-0.4,0.6,3,3,2,3,4,4,4,4,2,2,2,2,2,3,3,3,4,3,3,4,4,5,5,5,5,5,2910,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11"
1,6,-0.527,6,7,0.9552,0,0,-0.2468,1,0.6564,3,-1.488,3,0.699,8,-1.7624,0,-2.9496,0,"Other/Multiracial/Unknown","With family (commuting)","Female",1,0.7518,7,0,-0.5,-0.58456,0,-4,-0.9,0.1,4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,5,NA,6,5,6,2911,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,5,-1.527,7,5,-1.0448,0,0,-0.2468,1,0.6564,7,2.512,2,-0.301,3,-6.7624,0,-2.9496,1,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,-9,-1.4,-0.4,3,2,2,2,2,3,2,2,3,3,3,3,3,4,3,3,4,4,3,4,4,3,3,4,4,4,2912,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,6,1.512,3,0.699,3,-6.7624,3,0.0503999999999998,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,80,1,6.8,6.71544,6.71544,33,2.8,3.8,4,3,3,2,3,2,2,3,3,3,4,4,3,3,3,5,5,5,5,4,4,4,4,4,4,4,2913,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,6,-0.527,7,7,0.9552,1,0,-0.2468,0,-0.3436,5,0.512,2,-0.301,8,-1.7624,0,-2.9496,0,"Asian","Off-campus (rent/apartment)","Male",0,-0.2482,17,1,0.5,0.41544,0.41544,19,1.4,2.4,2,2,2,3,3,3,3,4,2,1,2,2,1,2,1,6,NA,6,6,NA,6,5,5,5,4,5,2914,2,7,1,4,"Asian First-Gen Navigator","FASt_12plus"
1,6,-0.527,7,7,0.9552,0,0,-0.2468,0,-0.3436,7,2.512,2,-0.301,13,3.2376,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,15,1,0.3,0.21544,0.21544,19,1.4,2.4,3,3,3,2,2,1,2,2,2,3,2,2,2,3,3,5,5,6,NA,5,6,5,5,NA,4,5,2915,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,7,0.473,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,3,-1.488,2,-0.301,8,-1.7624,8,5.0504,1,"White","With family (commuting)","Male",0,-0.2482,4,0,-0.8,-0.88456,0,33,2.8,3.8,3,3,3,3,3,4,3,3,1,2,2,2,2,3,3,3,3,3,3,4,3,5,6,NA,6,6,2916,1,1,0,11,"White Rural First-Gen","non_FASt_1_11"
1,6,-0.527,7,7,0.9552,0,1,0.7532,1,0.6564,4,-0.488,2,-0.301,8,-1.7624,0,-2.9496,0,"Asian","With family (commuting)","Female",0,-0.2482,7,0,-0.5,-0.58456,0,24,1.9,2.9,2,3,2,3,3,4,4,4,2,2,2,2,1,3,3,5,5,5,5,NA,5,5,5,4,5,5,2917,1,1,0,3,"Asian High-Pressure Achiever","non_FASt_1_11"
1,5,-1.527,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,5,0.512,4,1.699,13,3.2376,0,-2.9496,1,"White","With family (commuting)","Female",1,0.7518,9,0,-0.3,-0.38456,0,-7,-1.2,-0.2,1,1,2,2,3,2,2,2,3,2,3,3,3,4,3,4,5,5,4,4,4,3,4,4,4,4,2918,1,1,0,11,"White Rural First-Gen","non_FASt_1_11"
0,6,-0.527,7,6,-0.0448000000000004,0,0,-0.2468,0,-0.3436,6,1.512,3,0.699,0,-9.7624,28,25.0504,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,-0.2482,7,0,-0.5,-0.58456,0,-6,-1.1,-0.1,3,3,3,4,4,4,4,3,1,2,1,2,2,3,4,2,2,2,2,2,2,5,5,6,6,5,2919,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,5,-1.527,7,6,-0.0448000000000004,1,0,-0.2468,0,-0.3436,4,-0.488,3,0.699,3,-6.7624,0,-2.9496,0,"Black/African American","On-campus (residence hall)","Female",1,0.7518,3,0,-0.9,-0.98456,0,19,1.4,2.4,2,2,1,3,3,3,4,3,3,3,3,3,3,2,2,4,4,4,4,4,4,7,6,6,7,6,2920,1,1,0,5,"Black Campus Connector","non_FASt_1_11"
0,5,-1.527,6,6,-0.0448000000000004,0,0,-0.2468,1,0.6564,6,1.512,3,0.699,3,-6.7624,0,-2.9496,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,0.7518,10,0,-0.2,-0.28456,0,8,0.3,1.3,1,1,2,3,3,3,2,3,3,3,2,2,3,3,3,5,4,4,4,5,4,4,NA,4,5,4,2921,1,3,1,2,"Latino Off-Campus Working","non_FASt_1_11"
1,8,1.473,7,5,-1.0448,0,0,-0.2468,0,-0.3436,6,1.512,2,-0.301,3,-6.7624,0,-2.9496,0,"Asian","With family (commuting)","Male",0,-0.2482,0,0,-1.2,-1.28456,0,16,1.1,2.1,3,3,2,4,4,4,4,4,4,4,3,3,4,2,2,2,3,NA,2,2,3,6,6,6,5,6,2922,0,1,0,3,"Asian High-Pressure Achiever","non_DE"
1,5,-1.527,6,6,-0.0448000000000004,1,1,0.7532,0,-0.3436,4,-0.488,3,0.699,13,3.2376,0,-2.9496,0,"Hispanic/Latino","With family (commuting)","Female",0,-0.2482,9,0,-0.3,-0.38456,0,30,2.5,3.5,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,5,5,5,5,5,4,5,5,5,5,NA,2923,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
